Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,EVENT,SecondCell_RSRQ,Eid
611.0,4G,LTE,2361.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3321.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4507.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2441.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3627.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2737.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1665.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4138.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1636.0,166.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3922.0,230.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,511.0,230.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,230.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1.0,230.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1482.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,634.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,4351.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3166.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1236.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2522.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1817.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1547.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,927.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2079.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1604.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1194.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1959.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2546.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2247.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1317.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3613.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1115.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2196.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3072.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1656.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2932.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3561.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1845.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1775.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2536.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3001.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2179.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1666.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2909.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2984.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,3059.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1256.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1419.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1979.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1104.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,539.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1228.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1459.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1683.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1215.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,982.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,519.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,2303.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
612.0,4G,LTE,1286.0,309.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4956.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,9220.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,20343.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,31250.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,46441.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,50608.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,34286.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,61258.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,55595.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,40040.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,29361.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,28820.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,33336.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,32333.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,51286.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,48.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,26.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,14.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,9.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,25.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,39033.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7686.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,28.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,6087.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,22368.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,18198.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,15831.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,31071.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,28.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,11.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,12865.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3624.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3624.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,348.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,2475.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,5480.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,8288.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,7911.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,6512.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
613.0,4G,LTE,1506.0,457.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,10456.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8289.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,11380.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4751.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3891.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,716.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1693.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1399.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,82.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,266.0,153.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1337.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1166.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2198.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1470.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2708.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3918.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3801.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2778.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4103.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4232.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,3954.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4178.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4742.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2845.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2339.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2621.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2502.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,285.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,26.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,31.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,26.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,103.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,44.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,907.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2545.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1468.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,69.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,26.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,10.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,2.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,27.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,64.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,38.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,8.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,45.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,1449.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,25.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,11.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,26.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,7.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,10.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,19.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,4.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,19.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,19.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,0.0,160.0,193.0,193.0,21.0,N,I,499.0,1000.0,4Mns15
611.0,4G,LTE,19.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
611.0,4G,LTE,19.0,160.0,193.0,193.0,21.0,N,D,499.0,1000.0,4Mns15
,,,,,,,,,,,,4Mns15
